    um         	uN
9.960942e+00	1.949228e+00
9.921880e+00	1.949228e+00
9.882817e+00	1.979642e+00
9.843754e+00	1.993466e+00
9.804691e+00	2.010056e+00
9.765628e+00	2.015585e+00
9.726566e+00	2.018350e+00
9.687503e+00	2.015585e+00
9.648440e+00	2.007291e+00
9.609377e+00	1.985172e+00
9.570314e+00	1.957523e+00
9.531252e+00	1.921580e+00
9.492189e+00	1.880107e+00
9.453126e+00	1.841399e+00
9.414063e+00	1.780572e+00
9.375000e+00	1.730804e+00
9.335938e+00	1.675507e+00
9.296875e+00	1.611915e+00
9.257812e+00	1.553853e+00
9.218749e+00	1.506850e+00
9.179686e+00	1.457083e+00
9.140624e+00	1.404551e+00
9.101561e+00	1.349253e+00
9.062498e+00	1.293956e+00
9.023435e+00	1.227599e+00
8.984372e+00	1.169537e+00
8.945310e+00	1.119770e+00
8.906247e+00	1.078297e+00
8.867184e+00	1.036824e+00
8.828121e+00	9.981156e-01
8.789058e+00	9.511130e-01
8.749996e+00	8.930508e-01
8.710933e+00	8.543427e-01
8.671870e+00	8.183995e-01
8.632807e+00	7.769265e-01
8.593744e+00	7.354536e-01
8.554682e+00	6.884509e-01
8.515619e+00	6.525077e-01
8.476556e+00	6.137996e-01
8.437493e+00	5.667969e-01
8.398431e+00	5.170294e-01
8.359368e+00	4.810862e-01
8.320305e+00	4.423781e-01
8.281242e+00	3.953754e-01
8.242179e+00	3.594322e-01
8.203117e+00	3.124295e-01
8.164054e+00	3.207241e-01
8.124991e+00	3.290187e-01
8.085928e+00	3.124295e-01
8.046865e+00	2.958404e-01
8.007803e+00	2.875458e-01
7.968740e+00	2.930755e-01
7.929677e+00	2.875458e-01
7.890614e+00	2.792512e-01
7.851551e+00	3.151944e-01
7.812489e+00	3.013701e-01
7.773426e+00	2.958404e-01
7.734363e+00	2.930755e-01
7.695300e+00	2.820160e-01
7.656237e+00	2.598971e-01
7.617175e+00	2.460728e-01
7.578113e+00	2.820160e-01
7.539050e+00	2.792512e-01
7.499988e+00	3.124295e-01
7.460926e+00	3.373133e-01
7.421863e+00	3.594322e-01
7.382801e+00	3.566674e-01
7.343739e+00	4.064349e-01
7.304676e+00	4.285538e-01
7.265614e+00	4.257889e-01
7.226552e+00	4.036700e-01
7.187489e+00	3.926106e-01
7.148427e+00	4.313187e-01
7.109365e+00	4.119646e-01
7.070302e+00	3.981403e-01
7.031240e+00	4.119646e-01
6.992178e+00	4.174943e-01
6.953115e+00	4.174943e-01
6.914053e+00	4.091997e-01
6.874991e+00	4.009052e-01
6.835928e+00	3.953754e-01
6.796866e+00	3.981403e-01
6.757803e+00	3.843160e-01
6.718741e+00	3.760214e-01
6.679679e+00	3.704917e-01
6.640616e+00	3.760214e-01
6.601554e+00	4.009052e-01
6.562492e+00	3.870808e-01
6.523429e+00	3.787863e-01
6.484367e+00	3.594322e-01
6.445305e+00	3.539025e-01
6.406242e+00	3.870808e-01
6.367180e+00	3.760214e-01
6.328118e+00	3.566674e-01
6.289055e+00	3.345484e-01
6.249993e+00	3.428430e-01
6.210931e+00	3.760214e-01
6.171868e+00	3.649619e-01
6.132806e+00	3.456079e-01
6.093744e+00	3.511376e-01
6.054681e+00	3.290187e-01
6.015619e+00	3.179593e-01
5.976557e+00	3.179593e-01
5.937494e+00	3.234890e-01
5.898432e+00	3.068998e-01
5.859370e+00	2.875458e-01
5.820307e+00	2.764863e-01
5.781245e+00	3.400782e-01
5.742183e+00	3.234890e-01
5.703120e+00	3.096647e-01
5.664058e+00	3.345484e-01
5.624996e+00	3.207241e-01
5.585933e+00	3.013701e-01
5.546871e+00	2.958404e-01
5.507809e+00	2.764863e-01
5.468746e+00	3.041349e-01
5.429684e+00	3.262539e-01
5.390621e+00	3.151944e-01
5.351559e+00	2.986052e-01
5.312497e+00	3.179593e-01
5.273434e+00	3.041349e-01
5.234372e+00	2.958404e-01
5.195310e+00	2.847809e-01
5.156247e+00	2.709566e-01
5.117185e+00	2.516026e-01
5.078123e+00	2.322485e-01
5.039060e+00	2.184242e-01
4.999998e+00	2.433080e-01
4.960936e+00	2.460728e-01
4.921873e+00	2.322485e-01
4.882811e+00	2.350134e-01
4.843749e+00	2.101296e-01
4.804686e+00	2.377782e-01
4.765624e+00	2.294836e-01
4.726562e+00	2.211891e-01
4.687499e+00	2.101296e-01
4.648437e+00	2.073647e-01
4.609375e+00	2.294836e-01
4.570312e+00	2.294836e-01
4.531250e+00	2.128945e-01
4.492188e+00	1.935404e-01
4.453125e+00	1.935404e-01
4.414063e+00	2.018350e-01
4.375001e+00	2.073647e-01
4.335938e+00	2.018350e-01
4.296876e+00	1.880107e-01
4.257814e+00	1.714215e-01
4.218751e+00	1.548323e-01
4.179689e+00	1.824810e-01
4.140627e+00	1.769512e-01
4.101564e+00	1.631269e-01
4.062502e+00	1.465377e-01
4.023439e+00	1.520675e-01
3.984377e+00	1.824810e-01
3.945315e+00	1.631269e-01
3.906252e+00	1.410080e-01
3.867190e+00	1.216540e-01
3.828128e+00	1.216540e-01
3.789065e+00	1.354783e-01
3.750003e+00	1.188891e-01
3.710940e+00	1.078297e-01
3.671877e+00	9.677021e-02
3.632815e+00	9.400535e-02
3.593752e+00	1.299486e-01
3.554690e+00	1.105945e-01
3.515627e+00	9.400535e-02
3.476565e+00	8.018103e-02
3.437502e+00	6.635672e-02
3.398440e+00	5.529726e-02
3.359377e+00	3.317836e-02
3.320314e+00	3.317836e-02
3.281252e+00	5.529726e-02
3.242189e+00	9.953507e-02
3.203127e+00	1.327134e-01
3.164064e+00	1.354783e-01
3.125002e+00	1.244188e-01
3.085939e+00	1.050648e-01
3.046876e+00	8.571076e-02
3.007814e+00	1.050648e-01
2.968751e+00	1.078297e-01
2.929689e+00	9.677021e-02
2.890626e+00	8.847562e-02
2.851564e+00	6.912158e-02
2.812501e+00	4.700268e-02
2.773438e+00	3.870808e-02
2.734376e+00	3.317836e-02
2.695313e+00	2.488377e-02
2.656251e+00	5.529726e-03
2.617188e+00	-1.658867e-02
2.578126e+00	-1.935345e-02
2.539063e+00	-3.870690e-02
2.500000e+00	0.000000e+00
2.460938e+00	-8.294337e-03
2.421875e+00	5.529726e-03
2.382813e+00	2.764863e-03
2.343750e+00	2.488377e-02
2.304688e+00	3.594322e-02
2.265625e+00	5.806213e-02
2.226562e+00	4.700268e-02
2.187500e+00	4.147295e-02
2.148437e+00	2.488377e-02
2.109375e+00	2.764863e-03
2.070312e+00	-1.658867e-02
2.031250e+00	-2.764779e-02
1.992187e+00	-3.317735e-02
1.953124e+00	-1.935345e-02
1.914062e+00	5.529726e-03
1.874999e+00	2.764863e-03
1.835937e+00	-1.105912e-02
1.796874e+00	-1.658867e-02
1.757812e+00	-1.658867e-02
1.718750e+00	-3.317735e-02
1.679687e+00	-5.529558e-02
1.640625e+00	-7.464903e-02
1.601562e+00	-9.676726e-02
1.562500e+00	-1.133559e-01
1.523437e+00	-1.299446e-01
1.484375e+00	-1.520628e-01
1.445312e+00	-1.658867e-01
1.406250e+00	-8.847292e-02
1.367187e+00	-9.676726e-02
1.328125e+00	-3.041257e-02
1.289063e+00	-5.529558e-02
1.250000e+00	-7.464903e-02
1.210938e+00	-9.676726e-02
1.171875e+00	-1.188855e-01
1.132813e+00	-1.382389e-01
1.093750e+00	-1.575924e-01
1.054688e+00	-1.824754e-01
1.015625e+00	-2.045936e-01
9.765629e-01	-2.267119e-01
9.375004e-01	-2.267119e-01
8.984379e-01	1.105945e-02
8.593753e-01	0.000000e+00
8.203128e-01	-1.658867e-02
7.812503e-01	-3.594213e-02
7.421878e-01	-2.764779e-02
7.031253e-01	-1.935345e-02
6.640628e-01	-2.211823e-02
6.250003e-01	-2.211823e-02
5.859378e-01	-2.764779e-02
5.468752e-01	-2.488301e-02
5.078127e-01	-2.764779e-02
4.687502e-01	-3.041257e-02
4.296877e-01	-3.317735e-02
3.906252e-01	-3.870690e-02
3.515627e-01	-4.147168e-02
3.125002e-01	-4.423646e-02
2.734376e-01	-4.147168e-02
2.343752e-01	-4.423646e-02
1.953127e-01	-4.423646e-02
1.562502e-01	-4.700124e-02
1.171877e-01	-4.976602e-02
7.812515e-02	-5.253080e-02
3.906266e-02	-5.529558e-02
1.563194e-07	-5.806035e-02
